ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
23567234;48.5;56.1;0;0;0;-82.2;12.92;5.98;0.07;12.94;10267;0.539;1.1397;0.1284;55.4041;6.383;643666;652228;79.5339;0;61;0.135;15;23567136;1.1396;0.1284;55.397;6.383;0.84;399.911;4.81;10.03;5.232;3301.24;3345.16;1;23567136;0.0429394;0.00357366;1.18285;0.0254172;-0.154961;0.961208;-4.58251;-1.30803;9.65566;23567000;-37.71158566;145.03625802;86.51596041;4.19980354;0.00000000;4.73793749;3.37290459;
23567286;48.5;56.1;0;0;0;-83.3;16.02;7.48;-0.03;15.99;10305;0.545;1.1399;0.1284;55.4102;6.383;643728;652290;127.976;0;61;-0.094;15.165;23567235;1.1397;0.1284;55.4041;6.383;0.841;400.143;6.79;14.46;5.266;3301.72;3345.64;1;23567235;0.0611496;-0.00606229;1.16474;-0.078391;-0.203003;0.982648;-2.44492;-3.98161;8.41595;23567000;-37.71158566;145.03625802;86.51596041;4.19980354;0.00000000;4.73793749;3.37290459;
23567384;48.5;56.1;0;0;0;-83;10.75;4.96;0.02;10.73;10390;0.538;1.14;0.1284;55.4162;6.383;643822;652384;201.053;0;61;0.29;15.059;23567286;1.1399;0.1284;55.4102;6.383;0.841;400.174;6.5;13.12;5.287;3302.04;3345.96;1;23567286;0.0679743;-0.0103034;1.16332;0.041585;0.0896702;0.993504;9.9938;-5.97111;-0.643955;23567000;-37.71158566;145.03625802;86.51596041;4.19980354;0.00000000;4.73793749;3.37290459;
23567468;48.5;56.1;0;0;0;-82.8;13.97;6.54;0.07;14;10386;0.555;1.1401;0.1284;55.4214;6.383;643884;652446;249.808;0;61;0.051;15.165;23567384;1.14;0.1284;55.4162;6.383;0.842;400.516;6.13;12.72;5.329;3302.52;3346.44;1;23567384;0.0513899;-0.0191795;1.15843;0.0193549;-0.0252341;0.993566;-11.2897;1.39903;4.91746;23567000;-37.71158566;145.03625802;86.51596041;4.19980354;0.00000000;4.73793749;3.37290459;
23567534;48.6;56.1;0;0;0;-83;17.31;8.29;-0.14;17.25;10548;0.552;1.1403;0.1284;55.4317;6.383;643979;652541;323.608;0;61;-0.228;15.561;23567468;1.1401;0.1284;55.4214;6.383;0.842;400.631;7.88;16.49;5.328;3302.84;3346.76;1;23567468;0.0662375;-0.0207618;1.15438;-0.0101069;-0.139604;1.00102;-18.4715;-5.30426;1.02187;23567000;-37.71158566;145.03625802;86.51596041;4.19980354;0.00000000;4.73793749;3.37290459;
23567586;48.7;56.1;0;0;0;-83.3;6.99;3.23;0;6.96;10614;0.551;1.1404;0.1284;55.4344;6.383;644043;652605;13.7038;0;61;0.54;15.205;23567534;1.1403;0.1284;55.4317;6.383;0.842;400.567;4.43;9.25;5.411;3303.33;3347.25;1;23567534;0.0742257;-0.0106102;1.1619;-0.186402;-0.0204218;1.00899;2.54479;1.05683;-3.90154;23567000;-37.71158566;145.03625802;86.51596041;4.19980354;0.00000000;4.73793749;3.37290459;
23567675;48.7;56.1;0;0;0;-82.8;10.88;5.15;0;10.87;10670;0.554;1.1405;0.1284;55.4406;6.383;644139;652701;88.5746;0;61;0.248;15.43;23567586;1.1404;0.1284;55.4344;6.383;0.843;400.919;4.63;9.01;5.445;3303.66;3347.57;1;23567586;0.0745755;-0.0224749;1.16574;0.208739;-0.381482;0.998359;16.862;-2.04546;-7.76222;23567000;-37.71158566;145.03625802;86.51596041;4.19980354;0.00000000;4.73793749;3.37290459;
23567751;48.7;56.1;0;0;0;-82.9;9.63;4.54;-0.01;9.59;10710;0.545;1.1406;0.1284;55.4444;6.383;644204;652766;138.67;0;61;0.338;15.442;23567685;1.1405;0.1284;55.4406;6.383;0.843;401.215;4.07;8.72;5.474;3304.15;3348.07;1;23567685;0.0345295;-0.0259054;1.17487;0.0909595;0.113003;0.999193;20.2217;5.13486;0.264622;23567000;-37.71158566;145.03625802;86.51596041;4.19980354;0.00000000;4.73793749;3.37290459;
23567945;48.9;56.1;0;0;0;-80.9;3.3;1.53;-0.04;3.25;10747;0.529;1.1407;0.1284;55.4496;6.3836;644430;652992;315.137;0;61;0.668;15.122;23567752;1.1406;0.1284;55.4444;6.383;0.844;401.461;2.99;7.31;5.493;3304.48;3348.39;1;23567752;0.0196507;-0.0152626;1.17446;-0.131203;0.149707;1.00689;-2.27642;5.1944;0.812398;23567000;-37.71158566;145.03625802;86.51596041;4.19980354;0.00000000;4.73793749;3.37290459;
23568038;49.1;56;0;0;0;-82.8;-1.81;-0.82;-0.04;-1.88;10679;0.495;1.1407;0.1284;55.4498;6.3844;644526;653088;30.1253;0;61;0.743;14.626;23567946;1.1407;0.1284;55.4496;6.3836;0.847;403.057;0.9;1.07;5.512;3305.64;3349.56;1;23567946;0.0548271;-0.00698252;1.14649;0.0213158;-0.273838;0.990879;18.4303;4.70181;2.39406;23567000;-37.71158566;145.03625802;86.51596041;4.19980354;0.00000000;4.73793749;3.37290459;
23568104;49.1;56;0;0;0;-82.7;-4.33;-1.85;0.08;-4.28;10596;0.499;1.1407;0.1284;55.4498;6.3861;644589;653151;79.342;0;61;0.785;14.304;23568038;1.1407;0.1284;55.4498;6.3844;0.849;403.941;-3.04;-6.92;5.477;3306.13;3350.05;1;23568038;0.036109;-0.00635328;1.14239;0.166804;0.202506;1.00272;-5.17965;13.2269;9.70236;23568000;-37.71162327;145.03623029;86.35108464;4.56788899;0.00000000;4.73509683;3.37689132;
23568185;49;56;0;0;0;-82.8;-2.17;-0.92;0;-2.12;10470;0.489;1.1407;0.1285;55.4498;6.3874;644683;653245;152.597;0;61;0.726;14.304;23568104;1.1407;0.1284;55.4498;6.3861;0.85;404.6;-2.06;-4.19;5.434;3306.46;3350.38;1;23568104;0.045339;0.00125597;1.13114;0.176984;-0.0198767;0.995474;-16.9079;13.5276;11.333;23568000;-37.71162327;145.03623029;86.35108464;4.56788899;0.00000000;4.73509683;3.37689132;
23568285;49.1;56;0;0;0;-82.7;-4.53;-1.9;-0.02;-4.52;10297;0.482;1.1407;0.1285;55.4498;6.3897;644775;653337;224.391;0;61;0.801;13.871;23568186;1.1407;0.1285;55.4498;6.3874;0.852;405.486;-1.25;-3.87;5.37;3306.94;3350.86;1;23568186;0.0796316;0.0105246;1.11729;0.155023;-0.280093;1.00094;-15.0921;7.62349;5.33924;23568000;-37.71162327;145.03623029;86.35108464;4.56788899;0.00000000;4.73509683;3.37689132;
23568336;49;56;0;0;0;-82.4;-2.75;-1.12;0.05;-2.66;10247;0.505;1.1407;0.1285;55.4498;6.3905;644837;653399;272.234;0;61;0.728;13.951;23568285;1.1407;0.1285;55.4498;6.3897;0.854;406.453;-2.92;-5.69;5.281;3307.41;3351.33;1;23568285;0.101826;0.00536405;1.11951;0.0493814;-0.107109;0.999998;-2.39196;5.09463;-7.37695;23568000;-37.71162327;145.03623029;86.35108464;4.56788899;0.00000000;4.73509683;3.37689132;
23568435;48.9;55.9;0;0;0;-83.2;1.29;0.56;-0.01;1.31;10193;0.514;1.1407;0.1285;55.4503;6.3906;644928;653490;343.2;0;61;0.737;14.169;23568337;1.1407;0.1285;55.4498;6.3905;0.855;407.015;0.08;0.34;5.256;3307.73;3351.65;1;23568337;0.08991;0.00591202;1.13404;0.0798533;0.040712;0.996389;19.9075;6.81709;-12.3252;23568000;-37.71162327;145.03623029;86.35108464;4.56788899;0.00000000;4.73509683;3.37689132;
23568486;49.1;55.9;0;0;0;-83.9;-1.55;-0.66;0;-1.61;10163;0.477;1.1407;0.1285;55.4506;6.3912;644989;653551;30.9981;0;61;0.783;13.932;23568436;1.1407;0.1285;55.4503;6.3906;0.857;407.682;1.94;3.8;5.228;3308.2;3352.11;1;23568436;0.0411773;0.0212629;1.15324;-0.227781;0.333765;1.00688;-5.29335;8.58889;-12.9752;23568000;-37.71162327;145.03623029;86.35108464;4.56788899;0.00000000;4.73509683;3.37689132;
23568574;48.8;55.9;0;0;0;-82.9;3.14;1.4;0.08;3.21;10110;0.529;1.1407;0.1286;55.4524;6.3915;645080;653642;101.764;0;61;0.705;14.224;23568486;1.1407;0.1285;55.4506;6.3912;0.858;408.192;-1.45;-4.23;5.213;3308.51;3352.43;1;23568486;0.0392667;0.0208716;1.16276;0.205412;0.0712969;1.0144;-17.0594;4.1916;-11.9695;23568000;-37.71162327;145.03623029;86.35108464;4.56788899;0.00000000;4.73509683;3.37689132;
23568636;49;55.9;0;0;0;-83.1;5.95;2.58;-0.14;5.78;10140;0.466;1.1408;0.1286;55.4547;6.3915;645141;653703;149.461;0;61;0.598;14.406;23568575;1.1407;0.1286;55.4524;6.3915;0.859;408.739;4.56;9.45;5.186;3308.97;3352.89;1;23568576;0.0483037;0.0209782;1.18894;-0.0531994;-0.094376;1.0305;0.905704;-0.542383;-21.8036;23568000;-37.71162327;145.03623029;86.35108464;4.56788899;0.00000000;4.73509683;3.37689132;
23568725;48.9;55.9;0;0;0;-83.6;-1.77;-0.66;0;-1.72;10012;0.492;1.1408;0.1286;55.4552;6.393;645231;653793;219.386;0;61;0.819;13.737;23568636;1.1408;0.1286;55.4547;6.3915;0.86;408.997;-1.97;-5.12;5.2;3309.29;3353.21;1;23568636;0.0259098;0.0383574;1.20899;0.0185738;0.0654276;1.02171;13.2979;8.59927;-16.7867;23568000;-37.71162327;145.03623029;86.35108464;4.56788899;0.00000000;4.73509683;3.37689132;
23568786;48.8;55.9;0;0;0;-83.8;4.57;1.97;0.11;4.59;9932;0.522;1.1408;0.1286;55.4567;6.393;645290;653852;265.586;0;61;0.718;14.024;23568726;1.1408;0.1286;55.4552;6.393;0.861;409.726;1.13;2.8;5.135;3309.75;3353.67;1;23568726;-0.0339287;0.0184348;1.22723;0.045945;0.217144;1.02647;46.3827;0.6894;-3.45383;23568000;-37.71162327;145.03623029;86.35108464;4.56788899;0.00000000;4.73509683;3.37689132;
23568876;48.6;55.9;0;0;0;-83.3;13.22;5.98;0.06;13.21;10024;0.512;1.141;0.1286;55.4639;6.393;645381;653943;335.849;0;61;0.126;14.656;23568786;1.1408;0.1286;55.4567;6.393;0.862;410.018;3.66;8.63;5.095;3310.05;3353.97;1;23568786;-0.0769606;0.0189822;1.22211;-0.00834473;0.206012;1.03173;3.76971;-3.15005;16.8397;23568000;-37.71162327;145.03623029;86.35108464;4.56788899;0.00000000;4.73509683;3.37689132;
23568936;48.9;55.8;0;0;0;-83.3;6.17;2.62;-0.23;6.04;10030;0.51;1.141;0.1286;55.4662;6.393;645441;654003;23.1139;0;61;0.66;14.273;23568876;1.141;0.1286;55.4639;6.393;0.862;410.014;4.54;11.17;5.142;3310.51;3354.43;1;23568886;-0.027181;0.0391474;1.19746;-0.215786;-0.436546;1.02723;-31.5736;-1.67057;11.4658;23568000;-37.71162327;145.03623029;86.35108464;4.56788899;0.00000000;4.73509683;3.37689132;
23569024;48.6;55.8;0;0;0;-83.8;10.37;4.72;0.19;10.43;10113;0.534;1.1411;0.1286;55.4717;6.393;645532;654094;93.8279;0;61;0.31;14.672;23568936;1.141;0.1286;55.4662;6.393;0.862;410.224;1.23;2.5;5.145;3310.83;3354.74;1;23568936;0.017433;0.032808;1.19167;-0.0789869;-0.0394026;1.02283;-29.2536;-7.73921;-1.35013;23568000;-37.71162327;145.03623029;86.35108464;4.56788899;0.00000000;4.73509683;3.37689132;
23569086;48.4;55.8;0;0;0;-82.9;16.9;7.91;0.19;16.95;10199;0.554;1.1413;0.1286;55.478;6.393;645594;654156;142.212;0;61;-0.172;15.126;23569036;1.1411;0.1286;55.4717;6.393;0.862;410.348;6.32;13.4;5.188;3311.29;3355.21;1;23569056;0.0501413;0.0249336;1.20477;-0.060929;-0.179575;1.01213;17.3738;-4.71625;-13.1861;23569000;-37.71166653;145.03620551;86.06054325;4.87086390;0.00000000;4.73470216;3.37744467;
23569176;48.5;55.8;0;0;0;-83.9;19.12;9.17;-0.08;19.08;10464;0.565;1.1415;0.1286;55.4892;6.393;645688;654250;215.764;0;61;-0.37;15.565;23569086;1.1413;0.1286;55.478;6.393;0.862;410.195;9.19;20.28;5.232;3311.61;3355.53;1;23569152;-0.0137019;0.0273752;1.24828;-0.280262;0.253848;1.02722;19.8111;-11.352;-19.4636;23569000;-37.71166653;145.03620551;86.06054325;4.87086390;0.00000000;4.73470216;3.37744467;
23569301;48.9;55.8;0;0;0;-84.5;9.18;4.25;-0.33;9.02;10576;0.539;1.1416;0.1286;55.4929;6.393;645752;654314;265.556;0;61;0.395;15.242;23569176;1.1415;0.1286;55.4892;6.393;0.861;409.83;7.25;15.49;5.369;3312.09;3356.01;1;23569152;-0.0137019;0.0273752;1.24828;-0.280262;0.253848;1.02722;19.8111;-11.352;-19.4636;23569000;-37.71166653;145.03620551;86.06054325;4.87086390;0.00000000;4.73470216;3.37744467;
23569386;48.6;55.8;0;0;0;-84.6;5.8;2.68;0.12;5.82;10495;0.564;1.1417;0.1286;55.4981;6.393;645910;654472;28.4931;0;61;0.579;14.979;23569302;1.1416;0.1286;55.4929;6.393;0.862;409.922;1.56;3.06;5.425;3312.42;3356.34;1;23569302;-0.0598766;0.0251091;1.26562;0.0201198;0.13414;1.01118;0.516397;-3.95331;-1.97684;23569000;-37.71166653;145.03620551;86.06054325;4.87086390;0.00000000;4.73470216;3.37744467;
23569475;48.6;55.8;0;0;0;-83.6;19.88;9.67;-0.1;19.82;10585;0.546;1.1418;0.1286;55.506;6.393;645975;654537;78.8504;0;61;-0.477;15.741;23569419;1.1417;0.1286;55.5021;6.393;0.862;410.34;11.55;23.25;5.401;3313.39;3357.31;1;23569419;-0.0315818;0.00612225;1.21606;-0.342084;-0.511792;0.999912;-8.9257;-8.33737;16.5862;23569000;-37.71166653;145.03620551;86.06054325;4.87086390;0.00000000;4.73470216;3.37744467;
23569536;48.8;55.7;0;0;0;-83.5;8.99;4.19;-0.11;8.91;10648;0.534;1.1419;0.1286;55.5113;6.393;646070;654632;153.29;0;61;0.394;15.332;23569476;1.1419;0.1286;55.508;6.393;0.862;410.214;6.28;13.61;5.465;3313.72;3357.64;1;23569506;0.016217;0.00736191;1.19777;0.13632;-0.495538;1.01333;-6.59871;-3.00944;10.0316;23569000;-37.71166653;145.03620551;86.06054325;4.87086390;0.00000000;4.73470216;3.37744467;
23569627;48.7;55.7;0;0;0;-83.7;11.09;5.27;0.1;11.11;10689;0.563;1.1421;0.1286;55.5176;6.393;646169;654731;230.116;0;61;0.217;15.451;23569536;1.1419;0.1286;55.5113;6.393;0.862;410.335;2.52;5.29;5.461;3314.05;3357.97;1;23569626;0.0375661;-0.00684224;1.1952;-0.0865794;-0.293571;1.01681;-5.69595;-6.57218;-4.05306;23569000;-37.71166653;145.03620551;86.06054325;4.87086390;0.00000000;4.73470216;3.37744467;
23569684;48.7;55.7;0;0;0;-83.5;10.42;4.93;-0.05;10.37;10732;0.541;1.1421;0.1286;55.5216;6.393;646231;654793;278.608;0;61;0.27;15.503;23569657;1.1421;0.1286;55.5197;6.393;0.863;410.397;2.88;5.98;5.491;3314.71;3358.63;1;23569626;0.0375661;-0.00684224;1.1952;-0.0865794;-0.293571;1.01681;-5.69595;-6.57218;-4.05306;23569000;-37.71166653;145.03620551;86.06054325;4.87086390;0.00000000;4.73470216;3.37744467;
23569776;48.7;55.7;0;0;0;-84.2;10.27;4.9;0.02;10.26;10791;0.57;1.1423;0.1286;55.5276;6.393;646328;654890;353.786;0;61;0.275;15.555;23569753;1.1422;0.1286;55.5255;6.393;0.863;410.478;6.17;12.93;5.519;3315.2;3359.12;1;23569685;0.0354822;-0.0113423;1.20058;0.0911536;-0.146711;1.00712;26.0542;0.507073;-3.74025;23569000;-37.71166653;145.03620551;86.06054325;4.87086390;0.00000000;4.73470216;3.37744467;
23569836;48.3;55.7;0;0;0;-84.3;15.09;7.52;0.38;15.15;10879;0.565;1.1424;0.1286;55.5334;6.393;646394;654956;45.384;0;61;-0.172;16.007;23569753;1.1422;0.1286;55.5255;6.393;0.863;410.478;6.17;12.93;5.519;3315.2;3359.12;1;23569777;-0.0161524;-0.0125578;1.19973;-0.0884695;0.165452;0.996201;-1.29364;-5.25964;7.05151;23569000;-37.71166653;145.03620551;86.06054325;4.87086390;0.00000000;4.73470216;3.37744467;
23569925;48.4;55.7;0;0;0;-84.7;17.47;8.69;-0.12;17.42;11003;0.592;1.1426;0.1286;55.5441;6.393;646493;655055;122.394;0;61;-0.329;16.149;23569837;1.1424;0.1286;55.5334;6.393;0.862;410.373;9.74;20.29;5.58;3315.71;3359.63;1;23569837;-0.00311611;-0.0149835;1.18822;-0.219546;-0.221588;1.00072;-7.72211;-2.76702;10.6614;23569000;-37.71166653;145.03620551;86.06054325;4.87086390;0.00000000;4.73470216;3.37744467;
23569986;48.5;55.7;0;0;0;-83.6;16.7;8.5;-0.04;16.66;11186;0.582;1.1428;0.1286;55.551;6.393;646561;655123;175.372;0;61;-0.322;16.525;23569926;1.1426;0.1286;55.5441;6.393;0.862;410.027;8.63;16.44;5.645;3316.22;3360.14;1;23569926;0.0347159;-0.0155574;1.18116;-0.0023474;-0.157085;1.01941;-9.42744;-12.8025;-2.31873;23569000;-37.71166653;145.03620551;86.06054325;4.87086390;0.00000000;4.73470216;3.37744467;
23570075;48.8;55.7;0;0;0;-83.5;4.84;2.29;-0.19;4.73;11263;0.57;1.1428;0.1286;55.554;6.393;646662;655224;254.482;0;61;0.641;15.929;23569986;1.1428;0.1286;55.551;6.393;0.861;409.806;7.22;13.95;5.738;3316.57;3360.49;1;23569986;0.0356286;-0.0160047;1.18457;-0.0180471;0.136859;1.01993;19.6478;-2.17797;-3.93057;23570000;-37.71170530;145.03618215;86.14202838;4.80117375;0.00000000;4.73435667;3.37792894;
23570137;48.6;55.7;0;0;0;-84.1;9.13;4.57;0.22;9.16;11290;0.586;1.1429;0.1286;55.5575;6.393;646730;655292;307.314;0;61;0.292;16.241;23570076;1.1428;0.1286;55.554;6.393;0.862;410.161;2.9;5.98;5.777;3317.09;3361.01;1;23570087;0.00604331;-0.0314981;1.17565;0.122715;0.0836375;0.99229;12.9242;2.16819;13.8436;23570000;-37.71170530;145.03618215;86.14202838;4.80117375;0.00000000;4.73435667;3.37792894;
23570224;48.6;55.7;0;0;0;-83.3;10.17;5.08;-0.01;10.14;11367;0.597;1.143;0.1286;55.5637;6.393;646832;655394;26.9589;0;61;0.218;16.336;23570137;1.1429;0.1286;55.5575;6.393;0.862;410.246;6.15;11.91;5.791;3317.44;3361.36;1;23570137;-0.00014162;-0.0288102;1.15635;-0.0256152;-0.101684;0.985705;-5.23897;5.38397;20.8563;23570000;-37.71170530;145.03618215;86.14202838;4.80117375;0.00000000;4.73435667;3.37792894;
23570286;48.7;55.6;0;0;0;-82.2;8.88;4.46;0;8.84;11459;0.595;1.1431;0.1286;55.5674;6.393;646901;655463;80.9976;0;61;0.316;16.479;23570226;1.143;0.1286;55.5637;6.393;0.862;410.3;5.38;11.25;5.832;3317.96;3361.88;1;23570226;0.0548276;-0.018115;1.12992;0.0210043;-0.235809;0.983632;-6.19904;-1.71661;5.95805;23570000;-37.71170530;145.03618215;86.14202838;4.80117375;0.00000000;4.73435667;3.37792894;
23570376;48.7;55.6;0;0;0;-82.3;7.98;3.96;-0.07;7.93;11465;0.584;1.1432;0.1286;55.5723;6.393;647004;655566;161.19;0;61;0.389;16.337;23570286;1.1431;0.1286;55.5674;6.393;0.863;410.382;4.97;10.63;5.878;3318.32;3362.23;1;23570287;0.0633904;-0.0245877;1.12683;-0.0400619;-0.244491;0.993932;20.9454;0.486815;3.7;23570000;-37.71170530;145.03618215;86.14202838;4.80117375;0.00000000;4.73435667;3.37792894;
23570436;48.8;55.6;0;0;0;-82.9;7.09;3.53;-0.04;7.05;11508;0.584;1.1433;0.1286;55.5752;6.393;647074;655636;215.524;0;61;0.455;16.417;23570376;1.1432;0.1286;55.5723;6.393;0.863;410.551;3.14;6.84;5.881;3318.84;3362.76;1;23570376;0.048156;-0.0254673;1.12006;-0.0959221;0.0340619;1.01468;-1.42549;-1.41076;5.71321;23570000;-37.71170530;145.03618215;86.14202838;4.80117375;0.00000000;4.73435667;3.37792894;
23570525;48.8;55.6;0;0;0;-83.7;7.82;3.95;-0.02;7.79;11582;0.588;1.1434;0.1286;55.58;6.393;647178;655740;296.647;0;61;0.388;16.541;23570437;1.1433;0.1286;55.5752;6.393;0.863;410.7;3.05;5.8;5.903;3319.2;3363.12;1;23570437;0.0491479;-0.0247941;1.11153;0.0490826;0.0422132;1.01384;-14.1465;4.79616;12.575;23570000;-37.71170530;145.03618215;86.14202838;4.80117375;0.00000000;4.73435667;3.37792894;
23570587;49;55.6;0;0;0;-84.2;-0.75;-0.35;-0.01;-0.78;11615;0.57;1.1434;0.1286;55.5806;6.3936;647248;655810;350.98;0;61;0.765;16.054;23570526;1.1434;0.1286;55.58;6.393;0.864;410.868;2.12;5.02;5.941;3319.74;3363.66;1;23570526;0.0879281;-0.0168666;1.09768;0.0917759;-0.057033;1.01045;-2.73357;4.76504;1.58785;23570000;-37.71170530;145.03618215;86.14202838;4.80117375;0.00000000;4.73435667;3.37792894;
23570654;48.8;55.6;0;0;0;-84.1;3.53;1.75;0.01;3.52;11595;0.583;1.1434;0.1286;55.5817;6.3936;647317;655879;44.9604;0;61;0.638;16.291;23570588;1.1434;0.1286;55.5806;6.3936;0.864;411.277;0.55;0.6;5.958;3320.09;3364.01;1;23570588;0.0838888;-0.0196718;1.09841;0.100605;-0.0976276;1.0009;-6.4755;4.95136;0.407426;23570000;-37.71170530;145.03618215;86.14202838;4.80117375;0.00000000;4.73435667;3.37792894;
23570737;49;55.6;0;0;0;-84.7;-0.1;-0.05;0;-0.09;11583;0.563;1.1434;0.1286;55.5821;6.3938;647422;655984;126.443;0;61;0.736;16.033;23570654;1.1434;0.1286;55.5817;6.3936;0.865;411.544;1.66;3.54;5.947;3320.45;3364.37;1;23570654;0.0965164;-0.0184053;1.10084;0.114357;-0.0306231;1.00143;-1.80705;7.04153;-5.08942;23570000;-37.71170530;145.03618215;86.14202838;4.80117375;0.00000000;4.73435667;3.37792894;
23570825;49.1;55.6;0;0;0;-84.4;-0.12;-0.05;-0.03;-0.12;11580;0.554;1.1434;0.1286;55.5824;6.3938;647525;656087;207.087;0;61;0.732;16.027;23570738;1.1434;0.1286;55.5821;6.3938;0.866;412.12;-0.4;-0.54;5.942;3320.98;3364.9;1;23570738;0.0916133;-0.00976703;1.11356;0.0547548;0.00683563;0.99957;-6.16989;7.17919;-10.8135;23570000;-37.71170530;145.03618215;86.14202838;4.80117375;0.00000000;4.73435667;3.37792894;
23570887;49.1;55.6;0;0;0;-83.6;-3.67;-1.73;0.01;-3.63;11567;0.55;1.1434;0.1286;55.5824;6.3954;647595;656157;261.665;0;61;0.778;15.757;23570825;1.1434;0.1286;55.5824;6.394;0.867;412.679;-1.93;-4.12;5.94;3321.52;3365.44;1;23570826;0.0895481;0.000287589;1.13859;0.183859;0.139131;0.992053;6.0388;15.8108;-20.2198;23570000;-37.71170530;145.03618215;86.14202838;4.80117375;0.00000000;4.73435667;3.37792894;
23570954;49.2;55.6;0;0;0;-83.5;-5.3;-2.49;-0.11;-5.33;11476;0.526;1.1434;0.1287;55.5824;6.3975;647664;656226;315.104;0;61;0.883;15.432;23570888;1.1434;0.1286;55.5824;6.3954;0.868;413.176;-1.54;-2.93;5.933;3321.88;3365.79;1;23570888;0.0709734;0.00611528;1.16302;0.149433;-0.0968637;0.995789;13.568;18.0746;-22.2477;23570000;-37.71170530;145.03618215;86.14202838;4.80117375;0.00000000;4.73435667;3.37792894;
23571045;49.3;55.5;0;0;0;-84.1;-10.22;-4.55;-0.02;-10.17;11313;0.513;1.1434;0.1288;55.5824;6.4031;647765;656327;34.3775;0;61;1.206;14.969;23570954;1.1434;0.1287;55.5824;6.3975;0.87;413.708;-4.08;-8.04;5.886;3322.22;3366.14;1;23570955;0.0345761;0.01965;1.18938;-0.0783248;0.349735;0.997526;0.639112;20.5262;-25.9709;23570000;-37.71170530;145.03618215;86.14202838;4.80117375;0.00000000;4.73435667;3.37792894;
23571093;49.2;55.6;0;0;0;-84.9;-13.44;-5.62;-0.01;-13.36;11035;0.493;1.1434;0.1289;55.5824;6.4077;647830;656392;85.0205;0;61;1.407;14.19;23571046;1.1434;0.1288;55.5824;6.4031;0.872;414.707;-4.21;-9.57;5.802;3322.75;3366.67;1;23571046;0.00303074;0.0286807;1.22696;-0.0519007;0.248385;0.992157;20.8596;27.589;-19.623;23571000;-37.71174680;145.03615454;85.80253470;5.03707902;0.00000000;4.73410617;3.37828000;
23571190;49;55.5;0;0;0;-84.6;-2.2;-0.9;0.1;-2.14;10784;0.513;1.1434;0.1289;55.5827;6.4091;647927;656489;159.815;0;61;0.821;14.705;23571106;1.1434;0.1289;55.5824;6.4077;0.873;415.414;-4.79;-10.39;5.658;3323.08;3367;1;23571106;-0.0214041;0.0268709;1.24448;-0.052721;0.167271;1.00484;10.8791;12.3241;-17.4184;23571000;-37.71174680;145.03615454;85.80253470;5.03707902;0.00000000;4.73410617;3.37828000;
23571244;48.9;55.5;0;0;0;-83.6;5.63;2.62;-0.04;5.65;10725;0.531;1.1434;0.1289;55.5848;6.4091;647991;656553;210.025;0;61;0.563;15.172;23571190;1.1434;0.1289;55.5827;6.4091;0.874;415.984;-0.55;-1.52;5.531;3323.58;3367.5;1;23571190;-0.0569811;0.0303926;1.26478;-0.0161327;0.241799;1.02972;25.1498;-1.43647;-7.26154;23571000;-37.71174680;145.03615454;85.80253470;5.03707902;0.00000000;4.73410617;3.37828000;
23571339;48.8;55.5;0;0;0;-83.9;10.12;4.9;0.07;10.12;10851;0.564;1.1436;0.1289;55.5903;6.4091;648088;656650;285.841;0;61;0.246;15.647;23571255;1.1434;0.1289;55.5848;6.4091;0.875;416.124;1.09;1.92;5.501;3323.91;3367.83;1;23571255;-0.0863226;0.0340055;1.26531;-0.0621931;0.245175;1.05715;22.2146;-1.5283;4.04827;23571000;-37.71174680;145.03615454;85.80253470;5.03707902;0.00000000;4.73410617;3.37828000;
23571393;48.8;55.5;0;0;0;-83.3;7.13;3.39;-0.01;7.1;10934;0.556;1.1436;0.1289;55.5932;6.4091;648155;656717;337.386;0;61;0.502;15.668;23571339;1.1436;0.1289;55.5908;6.4091;0.874;416.082;3.16;6.6;5.567;3324.4;3368.32;1;23571340;-0.0804267;0.0394964;1.24747;0.0773006;-0.128413;1.06179;-10.7409;-1.6877;17.7567;23571000;-37.71174680;145.03615454;85.80253470;5.03707902;0.00000000;4.73410617;3.37828000;
23571520;48.8;55.5;0;0;0;-83.5;4.65;2.2;0;4.61;11017;0.556;1.1437;0.1289;55.5969;6.4091;648287;656849;80.532;0;61;0.613;15.57;23571395;1.1436;0.1289;55.5935;6.4091;0.875;416.146;2.24;4.74;5.609;3324.75;3368.67;1;23571405;-0.0411855;0.0432612;1.23303;-0.147641;-0.151897;1.04886;-39.029;-3.19234;9.95601;23571000;-37.71174680;145.03615454;85.80253470;5.03707902;0.00000000;4.73410617;3.37828000;
